FSC-A,SSC-A,FL1-A,FL2-A,FL3-A,FL4-A,FSC-H,SSC-H,FL1-H,FL2-H,FL3-H,FL4-H,Width,Time
40847,1881,18238,1071,246,256,63463,4176,11244,575,381,278,61,191
36047,2145,6258,533,169,0,67375,5413,8409,444,174,170,39,191
21968,5598,0,0,508,235,41647,9205,2526,67,289,187,58,191
30470,4065,14371,1058,502,10,52353,4759,12712,745,296,102,48,191
41797,1932,11140,1157,843,228,77807,2879,7944,509,311,208,83,191
37397,917,12428,530,304,311,87718,2926,14225,530,182,273,36,191
18570,1878,4620,370,510,259,61184,4211,6775,288,312,320,24,191
24171,4798,3811,498,730,534,49939,6051,3842,313,479,382,59,191
58411,5042,8655,541,1226,0,88658,5639,6166,394,337,135,91,191
79635,6200,22440,1571,757,0,89193,7492,21767,1266,509,203,102,191
24054,3986,1966,262,591,225,60427,7347,4515,335,357,267,50,191
41607,14512,22616,1154,403,253,82431,22704,19758,953,259,283,44,191
15366,2702,1567,194,417,204,45907,6391,2475,107,247,172,24,191
37903,4610,6360,504,313,86,68098,6147,7640,428,345,323,54,191
39309,13349,0,0,261,31,66941,19847,1427,8,240,205,71,191
12503,7054,2593,308,276,126,36317,13784,3787,287,132,178,33,191
34220,2036,6115,264,804,150,57180,4728,10327,538,392,157,61,191
30859,3380,10370,589,45,52,74331,8043,13284,632,0,442,37,191
12233,2412,8513,456,198,509,47148,6361,11729,507,0,453,23,191
19098,4784,6940,648,369,322,53858,9042,7622,480,382,236,36,191
23145,4527,10150,609,576,173,51060,8964,8461,461,449,115,41,191
46667,2161,18497,1059,439,176,124323,3579,20304,1014,270,141,48,191
13278,9017,0,96,244,168,51403,21403,0,77,43,228,21,191
15064,3865,6090,439,517,40,53491,8406,5540,368,303,135,30,191
37130,2367,7185,315,480,159,69119,4195,9813,471,198,290,38,191
27324,1311,3714,249,286,297,93952,3184,3489,159,132,263,40,191
37393,2747,9906,662,568,189,71333,4170,8316,427,254,247,61,191
56132,19724,24955,1296,804,201,89653,22555,23684,1177,364,179,68,191
32950,13639,4364,101,181,111,73855,16488,7212,199,101,170,51,191
18077,2434,1582,92,546,349,55943,7817,4801,332,394,236,35,191
23781,2301,5,13,324,241,56506,6672,4384,114,224,254,38,191
14738,2290,3277,222,219,8,48872,6564,4718,166,16,83,20,191
42456,1711,3674,382,9,135,78029,3143,5607,406,20,85,43,191
31017,1088,6061,773,516,301,57062,4261,4806,327,177,135,64,191
33742,8119,10305,737,396,177,68933,12874,8930,372,307,166,47,191
34764,0,8059,639,571,68,96024,1947,8701,449,317,208,45,191
22948,8115,12072,522,415,0,50265,14067,12144,502,457,81,34,191
54938,2070,13600,778,99,0,80415,3016,9697,524,161,178,60,191
21159,2400,9014,595,325,43,61009,5108,11070,484,284,0,31,192
81794,26779,13219,776,891,376,119642,33255,13321,631,411,255,46,192
38104,1791,0,0,145,113,106806,3819,1553,0,213,252,54,192
35761,2899,19911,801,516,386,67740,3711,12837,558,396,441,65,192
35126,8778,18861,1124,138,356,47814,13371,9862,490,184,181,68,192
20442,4875,7599,672,385,344,56291,9541,10126,647,259,209,33,192
34204,2097,13146,1045,588,317,63259,4319,13430,853,467,229,38,192
13370,3919,2223,191,358,0,48769,7898,4282,157,156,172,36,192
16267,7120,4859,226,189,201,39824,12370,5767,140,127,114,32,192
20792,5162,7247,595,276,417,53487,7607,7002,491,223,352,44,192
25976,8965,5537,190,486,0,48530,13548,6948,209,358,162,56,192
44239,6873,11989,624,379,194,81773,7800,9773,500,293,251,51,192
34179,2184,0,0,556,297,97767,4209,0,0,320,378,26,192
31482,6273,4255,201,430,0,47508,9106,5633,216,321,77,54,192
45137,14,10186,556,0,37,87068,2296,6819,308,0,367,62,192
59600,2004,5779,580,802,0,106741,3275,5442,360,483,129,66,192
24152,1291,4496,457,460,52,61917,3427,5854,409,286,171,36,192
21965,7091,7849,507,375,153,55265,13252,10552,548,278,250,32,192
34165,2165,6579,0,87,31,54120,3981,8295,172,71,138,60,192
21015,7284,8526,488,418,335,50369,15139,5806,253,367,272,44,192
44018,8734,18176,784,723,104,47438,8533,12711,616,417,156,71,192
49528,8211,7329,554,0,453,95182,14659,6303,409,68,524,62,192
33370,4185,21735,1259,318,47,45426,7927,16275,884,367,152,61,192
30409,12369,19029,1009,139,37,68424,22302,19137,821,65,149,37,192
23703,6573,9937,492,318,528,47258,7562,9112,363,212,403,54,192
32924,4522,416,120,0,132,62184,7373,1397,58,96,121,45,192
18234,5990,7025,604,151,100,35346,10696,7613,523,61,119,36,192
17263,2517,2090,302,498,292,60001,5149,3590,260,273,189,30,192
11080,5297,11099,725,451,0,31496,11999,11867,614,295,0,24,192
46076,16781,19133,867,88,0,50452,14685,12726,584,154,186,88,192
23516,1869,13562,785,280,149,61516,4916,15730,848,178,186,28,192
8839,5423,5769,365,97,0,32742,14825,8293,361,15,0,20,192
30879,3021,5378,86,480,273,49975,8058,7456,341,262,189,46,192
25450,832,9761,643,522,413,82228,2836,13211,767,311,391,27,192
41164,2732,2683,288,427,246,84994,4431,4635,268,314,300,43,192
22083,6977,1574,213,181,167,45460,11217,3288,236,3,68,36,192
32258,9224,12143,730,300,231,55163,13652,7843,404,187,126,54,192
65809,6020,22383,1354,169,544,72661,5348,10240,504,188,392,107,192
29723,7358,10203,671,919,332,51844,9230,6870,378,480,282,75,192
41725,4808,11251,708,433,0,76606,8834,11023,625,263,9,41,192
18996,6419,8275,482,312,277,51097,14382,10020,463,211,339,27,192
15549,8437,6674,435,132,58,41544,17321,8520,434,121,0,30,192
58506,2226,12496,574,214,295,106796,3830,11864,403,247,241,62,192
22644,6261,20520,787,592,140,51331,7675,15978,725,341,273,61,192
16168,4201,4686,383,435,170,43946,10259,5007,373,256,187,28,192
10448,4836,357,90,160,207,34274,13051,2023,7,0,132,20,192
47423,11935,4982,205,438,504,65693,15067,5372,359,329,314,66,192
13119,6118,0,31,319,246,43175,17507,0,0,165,476,21,192
26739,10100,4432,406,591,161,50698,18973,4605,244,343,109,39,192
19930,630,4686,445,124,249,68410,1181,5610,249,40,235,35,192
34056,5484,13129,754,291,385,57222,9275,16159,761,234,290,56,192
14957,2713,5365,281,306,167,46683,6293,8023,231,103,141,25,192
30240,3805,2334,66,144,228,75710,6117,2858,39,294,107,49,192
28713,4817,12459,594,132,408,47965,10266,7022,293,67,304,61,192
67101,6692,12583,915,472,289,94369,8653,9960,614,200,253,89,192
30401,7702,18043,1215,75,64,38193,10845,11562,634,124,170,52,193
19849,4721,1778,374,451,407,62283,11163,3081,392,230,481,26,193
24462,3547,5924,592,307,167,51771,4435,7323,451,188,243,44,193
26936,3605,15499,923,310,0,89583,7494,16895,866,326,173,43,193
11343,3117,9978,680,481,70,41783,7836,13647,804,329,0,21,193
75210,4681,15190,489,694,0,64892,5304,11751,577,447,201,114,193
35659,3167,2047,160,643,70,85657,5805,4669,143,342,21,33,193
11399,4318,3541,389,274,56,38532,11862,6639,485,194,53,19,193
36722,7295,11946,849,409,62,61007,10298,8203,505,192,213,52,193
16622,5524,304,211,93,203,32080,10979,3434,229,58,156,49,193
11988,2646,0,107,423,102,48777,6084,0,58,332,80,26,193
14734,3092,9073,530,294,249,46810,7877,12612,600,72,210,21,193
21471,1813,2160,243,280,7,79418,3857,3553,233,189,27,27,193
29015,0,12395,795,397,341,63032,1883,10341,582,275,326,44,193
39969,4471,14249,743,85,83,59458,6464,9880,444,182,103,72,193
28494,0,12064,683,615,76,62309,745,12283,607,285,191,50,193
15198,3988,14591,887,403,117,50587,6769,12414,727,382,275,40,193
30583,259,3195,290,727,0,73459,1549,4500,276,548,84,40,193
40499,5159,22055,1478,639,0,65255,6395,14533,866,526,261,59,193
56821,10241,4469,403,928,514,80376,7882,4033,356,392,349,70,193
38090,6336,4539,470,342,350,76631,7198,8972,630,437,266,82,193
71674,4925,11433,684,777,0,72142,6296,13060,571,315,115,72,193
19567,5730,9716,533,6,264,37984,9162,8376,466,81,385,43,193
46306,9292,0,0,195,353,51288,7092,4919,275,444,364,136,193
33193,8867,11081,872,223,416,76165,14965,8283,503,269,182,48,193
51313,5800,20875,1378,348,150,69781,8143,9849,705,235,241,67,193
7573,8551,4025,364,301,213,31964,22968,6478,383,110,123,19,193
39674,7985,0,175,307,417,57752,7444,5958,403,389,296,78,193
12214,17294,10016,878,193,0,22781,32659,9852,656,0,2,34,193
38369,6637,7528,0,90,195,58207,14815,7985,144,235,194,77,193
28323,2734,20013,1239,591,0,51462,5084,15955,975,319,114,46,193
41640,0,0,0,465,146,123366,1137,0,42,361,253,34,193
20354,2397,0,0,688,123,62926,4675,0,0,450,442,36,193
45483,2104,12375,176,807,338,78603,3021,8117,347,488,254,77,193
6722,4434,3110,175,333,101,36289,15538,5677,117,196,6,15,193
22516,1950,1828,331,477,122,55261,3969,2857,320,215,201,33,193
10556,6033,6336,297,607,461,23810,13903,6161,230,408,442,43,193
11274,2891,3335,371,346,94,40059,7888,5925,294,163,260,22,193
15439,5302,4611,214,285,116,36974,10352,3680,126,235,37,36,193
35326,9098,5374,362,492,164,70948,13916,5847,282,406,276,53,193
26682,9426,19439,1166,154,0,61926,17090,19924,1192,169,62,46,193
32716,8729,8363,486,696,289,48509,14537,6170,320,342,390,61,193
5915,5882,5381,311,366,89,23328,14937,8636,332,186,62,20,193
23854,2766,9388,476,199,183,78806,6722,12595,523,9,111,23,193
31889,2043,9848,389,219,168,51661,4423,12251,506,537,203,49,193
25435,3669,9020,578,363,195,65547,8036,9019,424,485,117,35,193
22892,1874,0,84,379,253,72417,4478,0,8,176,181,26,193
23823,9576,15253,878,436,0,36092,12960,11125,614,469,23,52,193
30065,2897,24988,1585,663,153,50006,6016,22881,1350,378,179,46,193
16543,9500,7859,574,322,167,50185,21866,10703,561,296,235,25,193
78970,8115,31916,1771,472,44,122505,6077,15744,720,184,211,81,193
31780,17564,12490,952,484,444,71391,25555,8477,601,338,317,50,193
14533,8947,2194,394,384,249,27499,17925,3793,370,265,205,35,193
38674,2246,20940,1268,265,247,79991,4875,19106,1088,165,338,37,193
35244,3497,18153,1070,204,413,54806,7552,11256,590,164,298,65,193
24443,5202,7509,473,265,14,43694,12110,7062,256,237,164,59,193
7948,4107,0,140,286,159,37839,12414,0,51,215,100,17,193
46025,3130,1304,303,630,205,80191,5519,4984,354,438,132,64,193
16178,15076,0,140,219,192,54699,27580,0,154,21,255,39,193
90976,9335,7482,681,486,32,120747,14227,4382,334,254,342,82,193
94279,8673,11295,841,703,17,212864,13787,10873,678,535,275,49,193
40260,3847,13875,1304,0,285,77707,4592,8298,616,193,324,77,193
28749,4610,8405,648,724,498,73768,8828,10433,519,443,334,43,194
12886,907,0,96,183,162,64224,2864,0,0,0,118,16,194
81329,3975,14535,1092,0,0,128686,4192,9618,445,340,203,98,194
28540,3780,4518,386,531,0,79514,4801,3438,295,237,105,48,194
9459,4795,5630,353,531,46,40001,11198,7854,315,377,55,25,194
49491,1589,15845,749,597,35,109549,3522,11236,483,332,285,58,194
25507,3481,7611,199,841,332,68456,6862,6277,183,439,225,53,194
20210,2986,4435,451,768,20,52727,6828,6325,430,544,46,26,194
26619,1329,5334,445,604,382,68207,3413,6561,382,488,467,26,194
61739,1074,15840,1120,720,325,137625,2278,12307,683,396,280,74,194
33196,9579,4166,288,298,105,61746,15850,4619,239,207,86,51,194
27963,3140,3084,219,498,191,83861,7518,5028,238,460,402,27,194
14324,75,2347,258,246,122,60126,580,5189,239,52,58,19,194
14615,3340,4605,303,274,97,55538,10302,6753,307,20,171,19,194
74706,8878,12818,903,547,447,89146,10328,7255,454,329,271,76,194
6312,4636,1993,299,217,165,30000,14619,3051,228,12,151,17,194
31009,4264,6969,243,663,252,92623,9344,7376,151,443,255,34,194
19583,2267,2022,204,621,146,55370,5432,5060,214,354,232,27,194
15432,4189,3471,318,423,98,45763,9483,4260,274,355,109,23,194
40405,9495,15942,941,204,1,97894,20389,18000,945,8,63,29,194
8818,2692,0,164,616,219,40446,8346,1119,73,640,157,17,194
13528,13789,1135,194,459,97,45614,27021,2745,244,305,16,31,194
31723,1719,1657,194,786,176,55416,3986,3447,155,462,211,46,194
28683,12992,25159,1234,34,168,32661,17224,14191,735,43,184,59,194
86592,8799,23407,1156,159,132,139951,13774,12706,637,188,203,96,194
36263,4120,13940,309,252,158,55064,4136,11196,395,375,157,75,194
23060,3108,17718,967,237,116,51011,7824,18939,824,168,195,34,194
23916,1998,12583,560,357,189,64615,3902,13292,478,411,193,46,194
25619,11344,20153,1345,531,13,49706,18646,18584,1071,412,225,59,194
23269,2710,8835,646,297,353,64320,6095,9662,626,181,407,32,194
27699,4732,8040,739,186,0,51652,8674,8805,550,167,92,41,194
19223,3690,7447,396,307,204,50457,7546,7121,377,220,182,46,194
20268,3082,2553,266,553,250,75817,7374,4140,206,413,181,23,194
31668,2035,5087,151,894,123,63421,4436,5748,260,478,195,41,194
17191,3470,1481,0,379,307,42301,7565,3434,0,305,214,42,194
19183,4205,3610,309,774,285,49465,5804,4101,242,556,247,48,194
53109,15849,9875,974,625,67,62040,15636,6666,511,335,210,81,194
14632,4351,13657,766,763,223,48729,10516,15880,672,502,322,25,194
38634,1645,10522,587,420,389,85841,4623,4746,322,349,375,61,194
35339,11523,8646,314,493,344,60165,17003,6521,225,229,331,47,194
44942,5064,20014,1106,100,0,49558,7341,13702,715,124,154,81,194
34716,490,9608,613,123,65,87168,2401,9880,432,0,166,34,194
19907,0,11100,666,378,197,76587,1688,17106,873,340,162,20,194
29273,4921,12321,823,468,138,72451,8887,13847,852,229,286,32,194
33965,3271,0,72,0,374,92117,5118,1312,90,0,313,55,194
38236,2989,9876,663,348,0,54547,4954,6287,304,230,107,79,194
39363,2067,16507,1103,175,0,83848,3892,14988,956,47,178,33,194
21193,7191,7110,243,576,122,41693,14671,5980,219,291,210,58,194
28340,9492,17484,1116,88,0,83726,12098,18534,1027,102,197,48,194
11693,3783,1632,77,127,70,46929,8329,2337,79,72,3,30,194
25702,2662,9552,571,549,156,94680,6166,13825,779,513,59,27,194
21408,2925,3371,117,180,101,59775,6387,5004,122,0,209,26,194
19239,49,0,0,294,0,71155,1475,584,0,197,143,33,194
14645,1430,10064,578,60,197,52131,5259,13575,671,0,331,28,194
30145,2880,9595,571,0,0,58760,4062,7211,468,206,24,53,194
30155,6336,11477,473,199,355,62159,7821,11939,543,284,279,72,194
22398,3305,10902,736,322,211,44706,6938,8915,602,153,370,38,194
29696,8212,21821,1156,477,417,52375,13829,17196,813,255,233,49,194
14207,4102,8284,347,427,414,45256,8251,5741,159,307,307,43,194
19894,2304,6962,630,303,174,56566,5193,8413,440,120,196,34,194
56188,11096,7286,155,573,94,59604,14463,5133,171,365,268,66,194
7342,3824,1710,216,304,88,36114,12049,2670,141,128,218,18,194
30640,1735,6637,597,192,40,61876,4788,5401,388,59,176,47,194
9737,7956,1030,250,237,228,29072,18875,2053,193,120,245,24,194
23584,10188,15413,1036,165,80,36701,18671,11322,611,97,115,50,194
34961,5274,11347,616,160,146,58128,8700,9308,423,154,92,58,194
33664,4893,27321,1434,37,143,55823,6546,14958,823,303,261,71,194
48072,2702,6319,607,369,516,63546,4256,4246,257,302,415,79,194
17981,1297,9061,695,523,50,60405,3479,12018,724,408,121,25,194
31462,1651,12784,822,424,255,80043,4602,15397,944,348,175,40,194
12590,4136,1522,92,169,203,46059,9008,2719,57,115,191,26,194
29359,6129,8397,441,436,223,66923,10866,8712,299,169,182,38,194
25977,4083,6696,494,91,340,59307,6349,5262,347,66,157,37,194
51080,5736,19454,947,619,0,114899,7930,18883,848,391,26,46,195
24865,586,6693,350,147,143,72908,2517,8289,446,13,149,31,195
23875,4514,5977,399,628,150,55210,7014,5682,188,414,214,54,195
20842,5024,8173,417,673,311,48590,10414,10655,445,397,312,44,195
30512,4363,10101,730,492,173,62963,8299,10780,630,325,194,44,195
19279,7261,6450,572,421,294,37953,13901,6052,365,300,259,54,195
16293,10507,5084,343,84,158,47899,19833,4327,275,0,111,34,195
49295,0,5359,238,171,98,100734,1204,4013,122,154,236,65,195
21221,2084,7652,470,288,349,72250,4656,8207,424,64,394,28,195
24016,1605,9103,625,333,391,76174,5182,11153,448,204,366,31,195
27219,4801,12441,977,426,123,59223,7614,6320,419,465,205,65,195
73314,9261,4817,0,982,456,116186,6723,6261,369,664,318,100,195
28188,5467,946,179,445,258,43451,9447,3228,308,296,372,52,195
44196,8905,8727,441,502,389,72472,10930,8599,369,307,214,66,195
5900,3780,3452,350,357,105,29929,12060,5997,389,190,45,15,195
17686,8235,6060,300,697,201,33291,16579,7305,304,271,157,39,195
41561,9074,8173,536,480,261,90948,13896,10256,605,340,258,45,195
8530,4594,0,148,456,208,32056,13559,0,38,257,199,18,195
33352,5067,19083,953,594,143,53391,6896,19743,976,280,286,54,195
16832,5515,3175,438,453,241,50600,9410,5084,374,269,101,35,195
36256,11563,17861,1378,477,32,58063,11428,14024,778,483,145,75,195
41338,1663,3544,391,541,56,97313,3718,3796,348,514,120,35,195
13639,10028,4346,214,459,132,29137,21697,4216,126,199,76,30,195
161603,23410,12824,483,346,0,178499,21021,7775,435,376,224,117,195
22101,2848,8022,516,490,123,46406,5878,9213,426,304,106,30,195
33559,4097,5433,181,204,100,71583,6660,4576,248,44,182,45,195
46932,3100,5572,454,595,256,97322,4678,4113,181,506,257,83,195
18394,4033,6508,594,195,235,63282,10533,8689,591,127,198,22,195
58013,14637,16386,974,483,471,109287,13907,9253,659,300,269,65,195
26082,2796,8298,541,345,194,75416,6703,10419,521,272,258,26,195
18016,2516,11656,813,244,180,51826,5480,14185,823,87,56,27,195
10591,7526,4904,294,0,123,30648,12694,6487,259,0,139,38,195
44424,10841,6980,420,376,0,74917,15558,10468,515,329,64,79,195
27917,821,4243,485,432,179,75017,2450,5631,410,222,230,32,195
54879,15415,19123,977,438,173,52038,12924,11506,564,193,255,92,195
31312,9170,11548,760,475,276,67953,17413,12109,655,318,284,38,195
63941,8390,0,176,1064,219,86056,10885,3192,199,645,269,76,195
23276,6939,15620,1023,540,326,74741,9703,16550,905,299,404,47,195
56903,6551,20530,1360,804,413,76177,7689,20954,1062,445,280,88,195
27310,11752,12497,764,741,86,33846,15864,8147,548,333,318,64,195
19193,5850,13510,964,856,285,32236,12282,10218,580,592,281,50,195
7043,6325,3492,340,295,217,39028,21181,6575,353,197,133,15,195
31148,3536,8522,538,340,171,73582,5955,11239,582,232,80,55,195
39841,4585,2702,423,570,50,70075,6695,4882,249,373,175,52,195
31825,2610,11520,817,337,62,89525,6698,15541,848,191,143,33,195
49979,8828,0,104,486,359,131207,17991,1743,193,393,209,37,195
82758,14385,21938,1393,811,0,167644,23218,14068,845,481,0,63,195
17282,6668,1383,39,349,104,55556,14824,2805,90,141,69,28,195
16221,8086,7852,412,430,270,34396,13297,7572,392,284,368,35,195
40731,1215,0,0,882,200,93143,2196,1870,99,500,133,61,195
23949,9515,11223,568,225,280,54851,15785,13144,686,128,240,51,195
16707,7172,8748,572,409,189,58079,15373,11400,523,300,121,28,195
17877,1956,3208,309,564,256,49963,4998,4742,188,454,275,25,195
28705,8706,9623,397,783,247,44850,12676,5526,281,299,335,88,195
17854,2711,9360,686,298,0,66459,6506,11614,713,124,14,24,195
55983,14400,5749,736,910,344,92507,20144,9137,465,475,333,52,195
22408,6530,7664,321,289,394,71250,16374,9808,288,112,331,26,195
63512,4639,7108,140,1029,204,117994,8519,7780,293,678,391,44,195
23892,4259,7590,323,334,79,40565,7724,9371,292,172,123,40,195
21065,2501,14643,908,250,0,50687,5995,17916,819,160,124,38,195
3944,4079,0,60,300,162,23932,16140,0,0,27,100,12,195
46744,9805,19970,1089,400,271,56383,18768,12856,728,304,221,64,195
40492,2833,9307,269,738,147,84116,4694,6215,200,579,181,56,195
19764,7290,11828,826,213,189,46721,15068,8427,469,191,371,53,195
13403,3170,0,207,400,191,51463,8003,0,158,244,121,21,195
26976,989,6267,346,457,267,86855,2640,9519,324,361,390,26,195
53670,9308,16067,532,664,0,86112,13311,12045,456,448,485,70,196
26644,11529,5210,343,430,0,68844,20670,4556,246,283,121,31,196
15642,3751,5409,323,564,392,50113,7921,6613,352,412,517,54,196
26782,1206,0,0,132,83,85735,2470,0,0,144,89,33,196
39301,11085,17218,633,478,125,55889,18909,13816,560,355,223,56,196
27568,3610,4630,327,451,174,63468,4901,3327,286,639,268,54,196
31058,80,0,64,366,0,99248,1096,0,9,263,156,25,196
35813,7680,6999,169,63,400,58383,10511,7730,188,93,260,68,196
33109,2541,0,0,570,55,78307,6066,1268,0,295,104,29,196
17569,1764,5847,314,391,100,57956,4968,5887,229,290,79,29,196
30763,1967,8149,394,430,200,55158,4018,8285,419,319,367,45,196
53597,11168,21142,1095,711,400,94037,18808,17477,956,326,313,57,196
15596,6504,12830,556,195,203,36739,11923,11658,475,226,387,46,196
18064,2134,10188,594,342,65,61677,4980,14090,600,177,212,21,196
25541,6899,12227,779,487,29,60846,16650,16625,875,277,343,36,196
43266,3257,18193,938,144,365,56448,5902,10625,526,274,181,86,196
17768,6318,13515,813,370,235,45371,14180,9830,708,291,165,34,196
63601,15166,15661,931,1170,0,102401,19910,10117,636,378,157,91,196
26157,2134,2208,222,252,149,75358,5326,3234,162,101,205,24,196
8628,3577,6879,512,421,225,38220,10246,12150,701,301,254,18,196
32373,0,5333,388,445,94,71187,1601,6111,340,500,195,36,196
13116,7706,4154,353,177,52,51413,19013,5840,358,90,59,24,196
19741,4828,1348,241,277,264,57019,9818,1928,174,343,229,27,196
9858,4925,0,102,271,140,40344,14780,0,0,36,26,20,196
24135,5957,0,0,484,26,66444,11835,0,0,216,3,33,196
49007,11094,24527,1464,780,0,55128,10850,14315,860,434,162,69,196
25533,9337,5627,479,501,373,87864,19562,8216,445,216,305,33,196
57199,5306,18630,1363,573,343,83083,5154,12119,523,312,185,84,196
34381,6217,109,13,432,107,101290,11891,3334,90,272,382,49,196
32380,3494,4731,352,360,274,51802,4609,3404,281,380,153,43,196
17647,6315,5287,261,364,120,37879,11058,5744,233,177,94,50,196
19691,4134,2404,142,441,98,63418,8936,4099,187,301,242,50,196
57843,444,0,278,553,229,134650,1844,0,158,263,206,43,196
32583,2537,3274,293,450,114,116364,5321,4774,296,256,115,37,196
30575,4493,16197,745,301,17,57408,8375,13821,624,64,86,42,196
17437,1919,2401,306,429,64,56890,5579,3418,198,256,0,23,196
18572,5743,8819,893,450,0,33290,11687,8913,534,232,155,56,196
23310,1728,7232,612,420,226,72039,4513,9010,541,231,118,31,196
52041,9909,14292,1144,637,20,80907,7807,5681,500,630,293,96,196
29443,7479,12694,767,679,0,35167,15070,11141,626,555,275,75,196
72628,3610,22600,1676,940,564,97611,5720,13535,794,311,357,87,196
27121,3369,1929,237,568,198,44981,6856,4128,254,327,155,43,196
61696,6803,20014,1098,940,198,78450,11382,19721,952,852,251,78,196
31263,445,12778,811,400,58,76408,2575,11151,522,521,152,53,196
22168,3465,11530,810,172,31,47439,6935,10288,580,111,101,41,196
41921,4716,9332,578,363,186,126237,10225,11523,511,453,194,31,196
17037,3924,3609,420,580,143,45880,8678,4915,362,480,138,31,196
35985,7306,10632,587,970,226,53491,12600,7029,316,615,221,58,196
69698,7208,21256,793,798,528,113235,9235,15579,701,285,250,76,196
57156,4145,7683,287,954,0,84061,5525,8521,332,413,166,71,196
17601,949,4530,359,424,183,62713,2905,7262,424,340,193,24,196
16733,6408,9092,529,538,128,46725,17053,9574,492,312,176,34,196
23823,2686,3264,385,208,0,56627,6229,3593,261,138,16,35,196
38065,3844,5670,590,370,576,52246,4421,9730,538,187,431,61,196
30445,2217,7994,672,595,394,59202,3456,7010,372,302,289,61,196
23290,0,2927,346,258,250,62249,1514,4025,217,152,318,38,196
37900,6811,6597,411,234,0,39556,10309,6872,369,186,200,76,196
8007,7643,9205,601,258,174,21765,17616,11922,522,194,78,24,197
35499,4877,2897,279,124,265,69721,7103,4092,216,167,253,56,197
43065,3252,10605,728,382,355,107829,7155,12817,737,292,367,32,197
13908,6338,1695,216,355,262,57117,15292,3399,176,125,219,22,197
70840,7826,22006,1005,0,364,65866,9835,12772,658,297,342,157,197
22727,3837,2126,0,430,298,44626,6394,4555,41,281,391,46,197
76036,16967,34405,1877,1194,0,46374,12616,11544,478,440,383,189,197
34902,0,2582,267,534,0,70326,1466,4506,243,301,0,41,197
24562,3059,393,244,397,91,44609,6871,2229,200,138,190,40,197
33261,0,0,31,309,23,83277,586,719,91,125,73,30,197
29758,1446,8148,415,498,179,78096,4309,10605,494,380,378,33,197
19645,1733,878,223,157,370,75203,4636,2142,100,0,335,24,197
28435,298,0,0,373,407,59523,1189,0,0,211,318,47,197
19764,7662,6897,480,234,223,35416,10145,8125,296,84,333,50,197
41973,7475,29379,1756,133,198,62288,10951,18121,1030,192,157,66,197
46220,9932,19767,1305,285,0,99527,16761,20465,1187,211,345,59,197
10339,9351,7910,597,207,120,21482,15574,6600,270,152,232,50,197
45012,8597,10461,405,748,144,71000,10767,4202,263,567,185,92,197
22769,7390,16197,893,112,165,36411,11058,11967,548,80,205,43,197
80300,11702,28295,1458,148,2,87367,9259,12306,663,163,160,135,197
34869,7773,16282,782,579,113,75770,8690,15908,715,325,140,46,197
29546,4873,17362,1107,523,173,60638,8923,14009,740,522,380,40,197
41099,5260,14056,885,966,100,72331,8010,12106,635,415,184,62,197
21294,4272,4116,278,348,143,45021,9367,7341,366,132,150,29,197
38229,1852,3418,222,489,246,63650,2892,6317,280,275,155,47,197
15382,12589,507,16,792,210,32869,18684,2681,1,591,283,43,197
30596,3823,1886,300,712,0,52825,4847,5828,355,302,109,51,197
14498,2064,7132,640,327,44,51253,5750,9216,656,176,189,25,197
26586,3191,10620,521,202,97,69892,7142,10211,523,240,172,64,197
16425,4601,2242,246,232,25,53122,10925,3494,210,208,40,27,197
29696,1509,12015,559,589,0,72995,2650,10678,466,359,160,44,197
72949,19933,21054,985,171,340,78018,22064,10845,499,123,361,62,197
27002,724,13133,722,69,347,78236,2805,17956,833,0,363,26,197
21739,1082,9988,731,342,0,64898,3487,13841,812,182,63,22,197
29926,2832,16800,962,436,274,65940,5793,17171,866,297,185,36,197
25655,6100,7710,622,667,47,81447,12736,10199,736,399,98,25,197
6477,5956,1562,93,507,110,22295,14930,3206,0,392,96,20,197
48158,3772,22399,1151,840,55,66201,5229,13502,564,551,221,62,197
32206,1010,2872,355,685,234,92065,2989,5532,337,339,169,36,197
36653,3013,3980,318,423,158,105524,6951,6061,267,236,55,26,197
3596,4331,0,166,322,164,20775,15439,0,68,62,201,13,197
13350,5276,844,343,361,353,50659,13036,2573,243,368,327,23,197
35559,1104,15208,819,0,0,97585,3239,11308,676,39,247,66,197
19331,5722,4301,346,370,86,56038,15294,5611,306,254,150,32,197
30151,3942,7608,178,376,86,84080,7929,7945,258,234,240,65,197
14756,0,2272,140,78,194,54049,438,5916,214,16,219,34,197
17398,2112,3048,392,177,123,63251,6288,3531,411,75,84,23,197
31684,5417,16614,1024,649,97,55695,8085,13878,689,426,69,46,197
47935,2654,27688,1600,528,10,73426,5045,21132,1025,254,205,57,197
15059,3784,14069,902,457,303,42156,7688,15205,887,263,206,30,197
21815,4745,15814,736,340,167,39527,10936,9981,589,273,348,50,197
47801,5340,15101,896,478,156,58199,5605,9086,562,312,194,79,197
13826,5980,8544,612,351,0,38304,13557,9586,609,128,54,26,197
14331,1983,8418,506,28,0,53983,5571,9893,492,0,0,29,197
15811,2585,4194,272,54,17,46273,7100,4972,275,0,114,23,197
15698,3635,995,267,372,41,59141,10875,2358,252,321,192,18,197
50425,8913,9818,477,340,325,101311,14210,7769,253,300,237,48,197
43359,1233,8553,494,349,307,118439,2373,5942,272,208,165,40,197
35844,5127,14621,1003,282,367,57855,8485,7830,472,198,273,62,197
