 ,Area,Mean,StdDev,Min,Max
101,6.472,211.242,12.878,191,248
102,4.462,211.626,16.159,191,249
103,5.149,216.171,18.075,191,258
104,5.688,208.707,14.373,191,256
105,8.973,230.934,29.850,191,325
106,4.609,219.074,22.195,191,272
107,6.718,241.365,46.039,191,373
108,6.129,205.960,11.575,191,244
109,4.217,222.686,23.861,191,283
110,4.070,214.217,18.321,191,256
111,5.933,214.653,17.811,191,266
112,6.865,209.864,12.890,191,251
113,4.217,203.395,8.757,191,230
114,4.217,212.477,17.408,191,257
115,5.149,219.257,22.663,191,276
116,10.346,222.867,26.067,191,305
117,4.854,225.535,26.032,191,281
118,16.132,234.973,36.076,191,333
119,4.462,244.484,39.693,191,339
120,4.266,229.057,26.376,192,282
121,6.816,211.201,18.320,191,263
122,4.315,212.807,19.087,191,255
123,6.669,213.971,17.263,191,259
124,6.522,215.233,18.676,189,263
125,8.091,226.558,21.638,191,268
126,4.903,225.870,28.636,191,291
127,5.590,220.579,21.018,191,274
128,6.963,205.648,9.395,191,232
129,4.021,222.671,23.278,191,281
130,9.022,216.315,18.808,191,274
131,5.492,218.161,20.772,191,270
132,4.021,214.073,25.300,191,302
133,6.080,208.315,13.338,191,241
134,8.042,225.799,35.347,191,336
135,9.807,226.925,27.086,191,309
136,5.247,215.935,18.405,191,259
137,4.315,220.523,21.369,191,264
138,8.777,217.184,18.062,191,264
139,4.462,223.429,24.295,191,275
140,11.327,230.779,40.905,191,366
141,6.227,214.937,18.896,191,258
142,5.001,216.392,16.904,191,252
143,15.348,228.188,27.556,191,313
144,7.306,230.074,36.587,191,335
145,5.247,231.654,28.033,191,304
146,5.001,236.843,33.632,191,307
147,9.415,228.042,27.344,191,304
148,4.756,229.577,28.032,191,300
149,4.609,216.032,18.129,191,263
150,4.168,226.035,26.405,191,295
151,4.756,207.464,13.569,191,245
152,10.395,208.330,12.634,186,245
153,4.021,212.049,14.226,191,241
154,10.493,245.346,39.007,191,333
155,5.149,209.610,14.816,191,244
156,10.199,222.822,20.554,191,270
157,5.835,209.294,14.430,191,247
158,5.050,206.612,10.508,191,232
159,5.247,215.991,19.456,191,271
160,4.658,216.337,18.229,191,263
161,5.394,211.582,16.828,191,264
162,6.325,241.147,41.493,191,344
163,14.514,215.821,15.706,191,252
164,6.472,208.758,14.570,191,255
165,7.404,218.119,19.151,191,267
166,4.560,209.161,11.879,191,237
167,4.756,211.381,16.189,191,261
168,5.933,233.231,34.733,192,325
169,4.462,245.648,51.245,191,376
170,4.609,217.649,16.168,191,248
171,12.062,208.837,15.006,191,255
172,10.984,249.772,56.872,191,437
173,5.149,218.714,17.853,191,261
174,5.001,207.157,15.763,191,255
175,7.012,213.364,14.552,191,250
176,7.110,209.117,13.539,191,255
177,6.767,202.449,8.364,191,225
178,6.227,210.370,16.205,191,249
179,6.276,234.555,30.531,191,302
180,8.434,234.302,33.689,191,336
181,10.837,208.887,11.726,191,243
182,9.954,246.768,43.111,191,358
183,4.364,212.506,16.452,191,249
184,4.364,218.067,19.180,191,266
185,7.747,207.380,10.930,191,237
186,4.707,208.719,14.993,191,248
187,8.532,253.023,50.549,191,399
188,5.247,213.579,16.472,191,255
189,5.001,227.029,21.270,191,282
190,8.434,250.023,54.420,191,428
191,6.374,225.969,32.749,191,336
192,5.394,213.436,13.337,191,243
193,4.021,214.232,21.995,191,278
194,6.669,212.096,13.192,191,240
195,12.357,253.024,57.693,191,435
196,5.394,206.709,12.588,191,249
197,4.315,201.523,7.677,191,219
198,5.933,224.289,34.159,191,352
199,4.462,208.198,13.713,191,246
200,17.946,216.169,22.441,191,294
201,5.786,224.932,22.857,191,286
202,5.933,229.405,41.082,191,364
203,5.590,222.675,24.359,191,278
204,4.462,222.835,27.577,191,286
205,17.652,214.239,16.658,191,259
206,7.649,232.346,34.921,191,330
207,11.082,227.270,25.901,191,294
208,9.415,219.484,31.708,186,303
209,4.021,219.378,25.909,191,280
210,10.591,225.907,26.028,191,297
211,7.993,225.245,25.686,191,284
212,8.973,215.279,19.240,191,269
213,11.376,211.754,14.719,191,260
214,16.230,230.133,38.331,191,383
215,5.198,210.557,13.421,191,234
216,6.325,223.372,27.010,191,308
217,5.050,213.903,22.414,191,281
218,6.472,216.750,25.418,191,291
219,13.043,204.398,12.206,191,255
220,5.443,209.505,17.755,191,263
221,12.847,231.313,28.962,191,321
222,5.639,213.817,17.297,191,260
223,5.688,230.922,32.513,191,310
224,4.168,243.871,39.480,191,324
225,5.933,217.554,22.440,186,292
226,8.287,230.077,32.554,191,310
227,5.835,238.891,36.893,191,323
228,20.937,245.485,50.355,191,415
229,11.278,228.548,29.739,191,321
230,7.796,220.031,25.371,191,287
231,21.036,218.464,26.475,191,320
232,10.689,217.917,17.487,191,265
233,5.149,221.952,26.378,191,286
234,10.640,213.507,17.619,191,270
235,10.052,203.478,7.894,191,229
236,4.805,213.837,17.879,191,255
237,8.630,218.460,21.145,191,276
238,7.551,203.818,11.715,191,260
239,7.796,238.428,37.488,191,344
240,10.837,225.919,25.905,191,286
241,5.884,209.100,20.711,189,282
242,4.021,215.902,26.375,191,288
243,5.835,221.849,24.197,191,281
244,4.756,222.619,21.715,191,279
245,5.198,212.764,12.040,192,237
246,4.756,238.577,35.055,191,324
247,7.993,233.706,33.979,191,316
248,10.493,245.533,39.206,191,360
249,5.982,220.311,22.098,191,277
250,7.894,237.298,38.832,191,335
251,8.728,216.803,18.822,191,261
252,4.658,198.032,5.334,191,211
253,4.217,240.616,36.977,191,327
254,5.884,213.575,20.201,191,256
255,13.288,217.967,24.479,191,298
256,19.565,222.444,26.498,191,329
257,4.756,225.361,29.699,191,295
258,4.462,204.857,9.795,191,230
259,5.001,214.608,20.146,191,271
260,10.886,208.716,11.969,191,254
261,4.413,197.867,4.963,191,217
262,11.474,240.265,42.373,191,354
263,7.061,202.188,9.082,191,228
264,4.805,214.429,14.320,191,242
265,15.985,236.748,34.850,191,347
266,10.689,214.628,20.633,191,285
267,9.660,222.914,20.960,191,276
268,6.129,220.384,24.399,191,282
269,5.394,244.509,48.185,191,372
270,6.718,217.949,21.756,191,273
271,9.758,212.397,12.761,191,244
272,4.462,225.593,28.015,192,302
273,10.591,233.903,40.231,191,345
274,8.189,225.216,27.463,191,292
275,8.140,206.849,11.334,191,244
276,7.747,218.418,30.351,191,331
277,4.707,213.542,19.498,191,268
278,7.306,229.302,29.263,191,304
279,12.258,209.316,16.556,191,262
280,7.747,213.430,18.125,191,264
281,16.181,221.403,21.668,191,286
282,4.609,210.755,15.551,191,249
283,7.159,234.459,37.314,191,337
284,14.612,222.302,27.073,191,294
285,4.070,213.241,19.225,191,274
286,6.129,217.960,21.324,191,271
287,4.952,219.505,25.202,191,287
288,4.805,201.000,7.227,191,220
289,9.758,224.166,23.049,191,283
290,14.416,222.803,25.898,191,313
291,5.050,216.505,23.161,191,285
292,6.129,203.896,11.027,191,239
293,5.001,243.961,39.990,191,323
294,8.679,227.260,28.557,191,308
295,9.562,240.979,32.005,191,317
296,22.654,276.675,64.841,191,441
297,4.707,215.927,19.345,191,258
298,5.296,198.472,5.437,191,215
299,6.816,268.820,64.931,191,420
300,7.110,234.490,35.793,191,335
301,10.248,227.699,25.380,191,289
302,5.443,243.559,39.075,191,343
303,6.767,226.543,29.679,191,297
304,6.816,197.971,4.955,190,213
305,9.415,228.818,35.607,191,346
306,5.590,240.825,36.524,191,327
307,11.425,223.742,23.834,191,289
308,5.198,221.217,24.012,191,298
309,5.296,219.481,22.266,191,278
310,10.444,214.371,20.684,191,283
311,6.963,220.239,24.891,191,299
312,5.149,232.000,27.719,192,289
313,5.688,212.509,18.137,191,268
314,9.022,250.543,64.067,191,445
315,8.875,221.409,24.266,191,293
316,4.413,228.444,25.622,191,280
317,5.149,231.686,34.442,191,318
318,4.217,209.465,11.654,191,233
319,4.756,219.588,20.165,191,262
320,9.464,216.223,22.559,185,291
321,5.050,213.621,16.405,191,264
322,9.758,218.045,23.322,191,297
323,14.514,216.111,20.987,191,277
324,5.001,216.363,19.327,191,268
325,5.198,212.858,15.911,191,255
326,7.159,216.699,29.037,182,298
327,5.394,236.164,38.502,191,351
328,5.786,220.958,22.474,191,274
329,5.247,209.542,13.020,191,235
330,6.571,217.448,21.248,191,289
331,5.933,212.835,15.416,191,256
332,5.394,211.645,24.326,188,293
333,6.767,208.964,15.017,191,254
334,5.394,213.827,16.253,191,259
335,6.178,231.714,35.512,191,321
336,17.848,222.549,26.529,191,312
337,6.963,211.711,13.438,191,250
338,4.707,216.979,20.658,192,266
339,8.973,225.607,31.387,191,319
340,5.247,205.121,14.021,191,246
341,4.217,200.709,7.453,191,220
342,7.012,211.273,21.848,188,280
343,18.094,213.220,16.181,191,272
344,5.296,206.130,16.509,191,260
345,16.426,238.063,28.465,191,308
346,4.854,208.081,14.186,191,240
347,11.033,204.022,10.521,185,243
348,14.808,216.914,19.502,191,271
349,5.835,199.580,6.901,187,217
350,6.325,230.047,29.672,191,308
351,4.217,223.849,26.559,190,289
352,4.903,254.890,50.056,191,368
353,4.266,226.184,28.922,191,296
354,4.609,214.085,15.243,191,249
355,5.443,226.847,25.459,191,300
356,9.464,223.591,26.932,191,291
357,5.933,249.678,44.743,191,342
358,14.318,218.606,26.124,191,297
359,7.600,214.929,16.337,191,256
360,15.789,218.696,21.408,189,294
361,9.218,234.059,36.941,190,329
362,7.355,221.653,26.218,191,294
363,4.168,215.741,19.308,191,267
364,10.935,242.924,38.139,191,360
365,12.455,215.047,17.039,191,262
366,4.168,207.235,16.052,191,249
367,5.786,206.593,11.497,191,237
368,4.168,202.435,10.957,186,234
369,7.993,216.190,18.282,191,257
370,4.511,214.543,18.012,191,254
371,15.544,219.148,26.324,191,315
372,7.600,220.103,26.228,191,290
373,9.316,204.021,9.059,191,229
374,10.003,219.426,26.468,191,297
375,6.080,258.992,59.315,191,403
376,7.894,233.106,30.997,191,319
377,4.217,212.814,20.162,191,260
378,12.111,217.858,27.415,190,300
379,7.110,203.593,9.521,191,231
380,7.943,221.136,24.746,191,290
381,11.425,227.979,27.841,191,306
382,8.140,206.355,14.350,191,251
383,10.101,226.971,39.057,186,383
384,8.238,251.089,58.798,191,391
385,5.933,228.901,28.082,191,289
386,4.805,233.786,30.609,192,304
387,4.462,212.110,16.616,191,252
388,5.001,199.225,8.156,182,224
389,5.345,228.789,39.755,191,333
390,8.826,209.978,17.420,191,260
391,4.511,216.391,18.321,191,261
392,12.357,217.937,21.811,191,299
393,17.701,211.537,20.028,191,313
394,8.581,237.183,39.948,191,327
395,7.110,204.862,8.671,191,227
396,4.805,242.765,43.297,191,353
397,4.266,232.046,33.759,191,318
398,4.364,202.843,7.526,192,218
399,5.443,202.432,7.960,191,227
400,4.021,216.634,19.214,191,272
401,10.591,224.894,28.761,191,303
402,4.315,213.682,15.788,191,250
403,4.168,227.165,24.543,191,279
404,5.688,210.526,14.697,191,248
405,7.208,209.864,12.654,191,237
406,10.052,211.649,20.365,191,277
407,5.149,210.924,21.031,187,268
408,12.013,211.869,14.478,191,252
409,4.952,227.574,25.818,191,283
410,4.119,221.417,31.587,191,311
411,4.658,222.358,28.237,191,292
412,7.208,221.776,26.152,191,291
413,4.756,226.567,34.950,191,308
414,9.856,227.229,37.987,191,369
415,4.217,215.756,17.866,191,260
416,5.492,258.955,49.190,192,373
417,9.758,205.296,11.154,191,235
418,4.021,230.963,28.549,191,289
419,8.385,232.667,38.502,191,359
420,4.119,212.036,14.489,191,242
421,10.689,226.147,34.832,191,330
422,9.120,222.586,25.207,191,312
423,4.511,231.293,30.957,193,305
424,8.287,209.053,12.637,191,241
425,7.355,198.133,5.749,191,212
426,20.447,221.206,28.455,188,311
427,6.669,201.846,9.036,191,226
428,6.865,216.571,19.928,191,268
429,11.915,223.901,48.525,190,436
430,21.820,224.638,22.951,191,287
431,5.001,233.745,32.016,192,299
432,7.159,222.370,22.990,191,276
433,10.787,208.941,17.784,180,279
434,6.080,221.750,29.057,191,294
435,7.355,223.960,28.185,191,303
436,7.404,208.795,15.871,191,251
437,4.462,219.462,23.172,191,274
438,8.385,257.175,52.527,191,394
439,4.609,219.426,29.331,191,296
440,5.296,204.056,9.015,191,227
