 ,Area,Mean,StdDev,Min,Max
60,5.933,172.388,7.395,163,196
61,22.997,185.194,20.370,162,266
62,4.805,185.918,19.438,163,235
63,4.217,177.523,14.574,163,218
64,6.522,188.444,25.189,163,255
65,8.385,171.620,7.859,163,200
66,5.149,191.057,25.934,163,257
67,6.423,195.420,31.640,163,287
68,10.003,176.480,14.002,156,221
69,5.541,176.912,12.608,155,208
70,7.012,185.769,27.649,163,269
71,4.021,171.878,7.675,163,194
72,9.169,173.112,8.676,163,196
73,23.683,181.545,19.447,157,244
74,9.660,172.701,9.110,159,201
75,4.266,183.460,20.196,163,235
76,8.581,175.229,10.048,163,210
77,4.903,170.970,6.142,163,192
78,6.129,180.008,16.178,163,225
79,5.884,172.875,8.508,163,199
80,10.640,181.074,18.565,163,235
81,6.080,185.258,26.907,156,263
82,6.522,175.722,13.632,163,221
83,9.807,186.165,23.359,163,252
84,5.835,172.185,6.363,163,189
85,5.198,205.811,45.592,163,327
86,6.031,170.618,6.197,163,191
87,8.140,203.157,43.462,163,321
88,6.718,174.766,10.412,163,206
89,11.278,174.187,9.875,163,205
90,15.936,179.243,16.659,156,234
91,5.296,185.120,20.682,163,239
92,5.541,174.195,10.098,163,202
93,6.080,168.903,4.819,163,180
94,8.679,173.831,9.431,163,201
95,9.709,172.717,7.657,163,192
96,8.336,172.071,6.792,158,191
97,25.841,184.956,24.527,154,289
98,7.943,170.593,6.410,163,188
99,7.208,185.558,24.998,163,255
100,4.070,167.241,3.721,159,178
101,13.779,188.157,29.190,163,290
102,4.462,168.912,5.276,159,184
103,7.698,176.885,12.869,163,213
104,4.952,197.624,37.194,163,294
105,8.581,171.474,6.856,163,190
106,4.462,167.758,4.385,163,181
107,7.993,176.313,12.350,163,212
108,5.737,174.342,9.735,163,204
109,11.572,175.004,9.496,163,203
110,14.220,176.755,12.500,159,212
111,6.571,169.224,5.459,159,183
112,10.101,179.073,13.991,163,220
113,22.997,188.733,24.384,157,253
114,5.001,170.225,5.214,163,182
115,8.287,175.817,13.409,160,220
116,4.315,172.466,7.560,163,190
117,12.847,175.805,11.442,163,216
118,13.190,171.758,7.113,163,195
119,15.250,177.019,13.922,163,223
120,13.680,170.082,5.984,161,189
121,11.817,176.191,12.515,160,214
122,5.688,168.784,5.309,158,183
123,9.513,169.242,4.989,163,186
124,15.985,175.748,11.644,163,219
125,6.423,170.023,6.069,163,187
126,12.945,173.538,8.965,158,198
127,6.914,170.702,7.236,155,195
128,13.779,182.829,18.919,162,231
129,9.365,170.932,6.503,161,193
130,9.316,176.374,13.019,157,221
131,11.278,169.983,5.879,159,188
132,4.707,167.260,3.578,163,178
133,6.031,167.154,3.768,157,180
134,7.600,172.290,7.692,163,195
135,5.050,169.476,4.948,158,181
136,11.768,194.088,36.550,154,318
137,5.443,171.586,8.190,163,201
138,6.963,173.951,11.323,163,211
139,10.640,175.147,9.664,163,203
140,5.639,168.617,4.760,160,183
141,4.266,169.368,5.411,161,183
142,8.532,170.793,6.416,163,190
143,5.050,166.534,3.077,161,175
144,4.413,173.878,10.056,163,205
145,16.721,176.581,13.174,161,223
146,9.562,171.913,7.493,163,194
147,5.050,170.689,6.790,163,190
148,7.993,167.877,4.096,159,180
149,8.777,168.911,4.761,161,184
150,4.119,168.940,5.956,163,189
151,12.111,170.607,6.759,155,189
152,7.257,168.250,5.010,163,192
153,6.767,171.370,7.386,156,192
154,12.258,173.592,9.832,163,204
155,33.833,173.365,9.741,163,213
156,20.398,174.849,9.198,163,203
157,11.670,169.647,4.796,163,182
158,9.022,176.217,12.287,156,214
159,7.110,172.821,8.189,163,206
160,9.415,175.828,11.363,163,207
161,13.484,171.073,6.131,162,192
162,5.639,168.365,4.765,158,181
163,9.022,171.810,7.602,163,196
164,5.100,175.317,10.432,162,200
165,9.709,172.389,9.428,161,203
166,9.807,176.610,12.090,163,207
