 ,Area,Mean,StdDev,Min,Max
124,14.367,184.580,10.394,172,217
125,15.985,185.794,13.884,172,225
126,6.767,176.768,4.035,172,187
127,10.199,179.457,5.887,172,201
128,5.835,180.714,8.247,172,209
129,15.053,185.423,11.652,172,235
130,8.581,185.989,12.309,172,224
131,11.768,179.533,5.831,167,196
132,5.982,178.074,5.098,169,194
133,6.129,185.848,12.784,172,222
134,12.455,182.736,9.327,165,209
135,12.700,178.761,6.105,167,196
136,11.376,194.983,19.657,172,243
137,7.404,179.172,6.083,172,199
138,4.413,176.589,3.883,170,189
139,9.807,179.945,6.295,172,198
140,5.786,182.797,10.096,172,216
141,8.581,184.977,11.932,163,217
142,8.679,176.893,4.320,172,190
143,5.933,177.264,4.591,172,191
144,7.159,180.582,7.950,165,212
145,6.031,185.244,12.095,172,219
146,7.747,183.329,10.429,172,217
147,17.603,204.290,37.682,170,347
148,6.669,183.169,10.491,166,211
149,6.423,180.908,8.351,172,211
150,9.513,183.711,9.082,172,205
151,4.805,176.990,5.188,172,196
152,8.434,182.122,10.756,172,226
153,4.854,178.455,5.088,172,192
154,10.150,179.019,5.865,168,196
155,4.952,182.416,9.601,172,210
156,9.365,177.665,4.825,172,195
157,10.101,179.995,7.023,172,203
158,17.750,184.674,12.721,164,223
159,5.001,179.176,6.141,172,199
160,5.982,176.115,3.288,171,188
161,12.798,179.215,5.237,168,197
162,5.394,176.745,3.882,167,187
163,5.835,178.092,5.288,166,195
164,12.847,179.416,6.426,168,202
165,7.796,177.176,4.966,171,192
166,7.747,179.475,6.670,168,200
167,12.994,182.525,9.910,172,217
168,12.357,187.175,12.132,172,220
169,10.248,178.268,5.296,172,202
170,6.865,181.814,8.667,169,206
171,10.150,178.884,5.348,170,194
172,11.082,184.270,12.386,169,226
173,8.581,179.589,7.529,172,203
174,5.394,177.627,4.507,172,190
175,11.327,181.100,6.788,166,202
176,4.903,175.820,3.740,164,187
177,9.316,180.163,7.132,163,202
178,6.080,177.694,4.780,172,192
179,5.345,183.055,10.172,172,214
180,4.560,176.097,4.022,168,190
181,6.914,180.085,7.208,172,202
