FSC-A,SSC-A,FL1-A,FL2-A,FL3-A,FL4-A,FSC-H,SSC-H,FL1-H,FL2-H,FL3-H,FL4-H,Width,Time
6227,4641,136,309,300,50,17072,9488,252,264,110,0,24,1416
4379,4076,612,163,582,0,14184,8885,521,91,665,46,32,1417
11584,1927,547,194,645,0,39090,4528,392,155,301,117,31,1419
4999,1350,218,142,109,162,32365,6267,320,13,0,183,12,1421
7601,3525,104,0,238,270,23371,8855,184,19,160,321,23,1421
4650,9005,283,71,316,16,17879,28295,268,0,109,91,18,1423
11555,3169,112,93,361,0,38198,5969,189,34,238,224,33,1427
99358,11896,910,231,705,0,211891,21541,527,198,451,107,54,1429
42905,5071,731,296,1383,140,96298,7569,564,111,869,121,43,1429
42761,4958,4899,15,57,298,88016,8328,4651,118,132,296,56,1429
31856,10055,3249,470,465,119,58152,16542,3291,236,182,153,54,1429
31812,8902,0,71,157,0,68795,15018,196,81,73,92,42,1430
97237,15845,0,247,0,162,52872,6208,306,205,230,369,169,1433
46079,11872,4611,137,265,268,99261,20689,4333,207,269,212,63,1434
5245,2974,643,66,424,126,16517,6381,698,2,248,211,24,1437
18691,2062,0,19,0,453,44647,3307,24,28,0,328,40,1437
4562,3124,300,126,276,68,11090,5980,431,48,381,0,24,1439
6460,5151,493,84,273,138,23768,7451,505,39,75,234,35,1439
5104,3125,181,194,133,131,15642,6429,238,99,109,37,24,1439
6266,3244,35,58,291,79,19531,6396,0,74,216,126,23,1439
5693,5239,124,145,348,144,11999,7379,215,35,223,111,39,1439
3302,1578,81,193,289,264,19372,5705,0,135,62,331,12,1439
2659,2795,0,55,154,289,9795,6617,253,0,200,215,20,1439
3114,2554,331,129,262,116,10184,6097,301,10,92,110,20,1439
6444,3597,0,96,361,32,16352,6253,160,24,232,11,28,1439
3498,2458,313,42,165,88,12696,6325,383,66,0,6,19,1439
4853,3653,41,64,280,0,12359,7661,0,0,229,30,23,1439
6096,3837,204,205,265,0,17202,7154,286,121,173,32,26,1439
54242,163,4664,730,204,350,115593,1417,4918,507,29,488,44,1441
28214,4774,4629,326,423,71,82167,9145,4903,270,202,0,28,1441
5117,1626,201,154,391,122,23889,5591,115,70,121,268,17,1443
52519,3739,501,0,727,217,99372,5947,369,66,690,268,61,1443
1977,1878,205,42,148,79,9518,6291,574,0,0,0,15,1443
31370,0,4610,294,922,7,70385,2528,4744,302,418,57,49,1444
2570,4694,0,95,345,137,15132,15824,0,0,186,123,13,1445
8364,9571,20,0,177,82,23214,16560,120,0,9,127,26,1445
3759,9540,0,158,93,268,13627,17258,0,143,42,252,26,1445
2554,5991,0,84,234,105,8673,15820,0,63,72,124,17,1445
4208,7101,152,225,243,120,14408,15190,246,162,144,176,21,1445
3762,6336,158,199,393,95,15609,16013,76,82,369,60,19,1445
4343,8352,0,187,342,359,12273,14424,0,101,164,427,25,1445
1326,3810,76,128,261,144,7509,14455,0,0,122,27,12,1445
7422,15195,400,287,525,83,11719,15063,304,148,246,153,47,1445
2825,4694,118,107,219,77,14758,14838,38,0,76,0,14,1445
4212,7630,31,152,336,113,11474,13822,0,121,251,182,25,1445
1344,4577,140,176,358,285,6887,16693,27,54,162,392,13,1445
6072,10953,31,223,286,349,15990,15480,68,132,197,286,33,1445
2037,5258,283,101,423,149,7805,14491,351,0,251,134,16,1445
5451,11048,0,16,187,108,12838,15379,103,50,70,263,33,1445
4153,10185,217,0,663,179,11108,14459,189,0,384,400,33,1445
6908,10196,133,42,256,135,15518,15264,192,42,245,271,31,1445
10555,10944,133,0,120,97,26044,16067,301,0,71,44,31,1445
3888,4237,147,89,376,73,21522,14095,149,0,239,0,13,1445
5181,2023,411,64,409,220,16309,5622,415,23,285,174,20,1447
6640,3164,0,0,346,0,16822,7115,133,0,351,78,31,1448
23870,949,2912,296,405,274,67081,2289,3158,183,180,310,32,1448
21487,1137,270,13,126,117,57953,3644,613,0,2,63,28,1450
61933,384,6929,773,825,82,113388,1865,7215,377,242,367,88,1450
5848,2795,483,128,297,119,19297,6187,425,73,334,150,24,1454
2747,1730,180,133,195,0,11915,6009,126,23,6,25,15,1454
128891,277266,977,145,0,56,161155,398754,474,104,287,142,72,1454
18442,7904,3551,216,421,0,57533,18008,4675,127,391,145,23,1458
25769,3651,691,125,267,267,61169,8109,671,51,47,197,31,1459
75128,4654,0,501,0,677,162479,7255,194,265,183,363,87,1461
97946,6052,483,101,516,161,207597,10885,415,55,362,206,54,1463
11372,3319,150,164,376,19,17986,7317,144,159,307,28,41,1466
17215,4719,761,0,723,156,34608,7911,445,22,693,193,62,1466
44727,2333,5949,288,627,0,96884,4376,5841,199,445,0,39,1468
25545,898,4119,243,712,174,69922,2635,4322,117,600,84,28,1469
442572,22425,292,686,451,0,800574,33555,410,272,494,248,90,1473
57638,9483,6697,686,516,450,125909,15680,6819,583,354,514,50,1479
50786,10405,0,281,348,173,106141,17262,193,235,205,187,53,1483
26586,1550,570,220,519,170,46259,4260,540,117,407,298,37,1487
103493,20298,1552,1005,526,364,59726,7791,674,219,322,431,173,1488
21526,2216,143,154,0,152,42934,3595,104,36,0,174,49,1492
2083,2136,402,169,246,141,13090,10743,534,51,39,31,12,1494
4888,3626,264,205,291,110,16003,18703,351,128,187,193,19,1503
31252,551,4036,581,261,301,79185,1319,4202,411,359,330,36,1505
21658,1930,4012,294,283,373,39797,4590,3444,236,83,261,40,1506
3429,1975,25,69,328,241,18314,6369,23,0,204,361,14,1507
7702,7188,578,12,348,443,8779,7018,449,6,211,468,56,1507
5847,4124,110,49,405,71,23932,8157,179,64,255,90,25,1507
1865,1993,84,131,478,198,6936,7468,87,0,314,394,15,1507
2921,1708,102,122,352,123,17328,7010,65,0,123,55,12,1507
1577,1754,199,0,285,300,9548,6585,183,0,85,387,12,1507
