FSC-A,SSC-A,FL1-A,FL2-A,FL3-A,FL4-A,FSC-H,SSC-H,FL1-H,FL2-H,FL3-H,FL4-H,Width,Time
32245,891,5961,628,336,119,80438,2899,6197,386,325,142,32,45339
35382,1667,7510,581,379,222,73078,3521,5967,359,246,213,39,45342
7227,514,94,143,351,134,39829,4326,47,55,176,17,13,45344
10097,971,276,116,393,79,46098,3413,234,0,137,91,25,45346
11116,2251,165,86,831,289,25017,5306,313,99,862,234,48,45347
8983,938,322,207,432,271,46574,3345,362,140,237,336,15,45347
9143,3104,205,137,462,105,25810,7082,265,48,364,22,30,45349
46302,4257,13345,687,325,520,97113,6275,11970,529,426,460,55,45349
38419,27611,8535,489,96,0,44710,40165,5888,278,192,142,66,45350
3183,3064,75,228,360,219,12593,11706,189,194,136,239,16,45354
57617,4840,100,9,427,256,119391,7033,229,163,396,233,57,45355
122112,3897,5328,459,274,114,218495,4128,5122,302,319,274,84,45356
34913,4493,87,391,0,317,27855,5567,411,238,249,344,96,45356
9802,4038,0,166,121,153,21757,11073,275,122,107,149,26,45358
9887,1708,156,151,273,64,51145,5068,110,127,130,122,15,45361
20782,3749,0,18,456,0,45559,5482,73,101,457,0,45,45361
10416,1342,269,190,511,29,40270,4783,280,48,425,0,20,45362
6202,1414,183,146,477,267,32229,5394,289,47,334,257,15,45362
20684,2947,187,166,532,301,49224,4918,352,65,272,191,35,45364
8563,3375,122,98,573,198,14466,7407,91,13,242,343,41,45365
9616,1815,158,321,304,0,30574,5162,205,169,116,0,32,45365
19377,14018,1193,201,882,0,55042,21600,1440,125,578,84,46,45365
22434,2881,0,0,0,194,41570,4467,188,14,67,347,44,45365
6480,2657,363,0,421,223,27716,8999,501,0,471,229,17,45370
5696,1326,150,194,241,264,32534,5695,106,166,0,266,13,45371
14225,6044,829,258,279,5,28557,10189,633,109,202,91,37,45373
44149,0,3978,237,325,44,100596,3507,4122,255,272,155,38,45379
11089,1631,0,45,226,0,46417,3616,24,39,127,173,27,45379
28384,2941,9035,722,366,76,71155,5734,10715,535,291,276,28,45380
25941,2699,7658,337,33,98,60838,4398,7036,150,12,134,36,45381
76754,12668,0,28,0,0,68442,7230,317,88,388,350,120,45382
19147,4306,1,185,118,107,48971,8478,303,137,207,130,34,45382
17736,4604,450,93,196,67,41946,7514,496,114,192,208,38,45384
3911,1329,100,128,370,314,25426,5755,153,0,352,334,12,45385
12273,5180,16423,1008,349,0,21327,7886,16081,910,195,97,38,45386
9897,912,60,75,277,267,45864,3759,122,0,65,374,18,45387
145112,10709,518,202,289,61,284568,14486,412,136,259,319,64,45387
