FSC-A,SSC-A,FL1-A,FL2-A,FL3-A,FL4-A,FSC-H,SSC-H,FL1-H,FL2-H,FL3-H,FL4-H,Width,Time
10254,3276,192,238,219,23,25935,5714,535,174,177,213,44,1540
20445,2481,450,234,454,349,29350,5344,485,163,255,190,57,1541
11886,2493,637,244,208,380,38897,5052,436,100,103,293,26,1542
3823,2806,190,0,397,0,16251,6833,211,0,185,0,22,1546
18397,6819,84,269,432,273,32099,8960,273,217,220,300,60,1546
12620,1645,0,105,361,0,47154,4219,0,112,164,238,25,1547
22112,3090,0,228,480,0,42545,4408,214,252,297,85,49,1547
16489,2501,476,170,493,52,42330,4899,539,144,305,221,43,1548
24053,4851,999,1,505,0,34006,5237,612,187,463,264,85,1548
7511,2206,263,139,345,0,17507,5791,829,111,257,400,43,1548
64506,4187,133,182,483,0,136608,9362,267,92,306,93,45,1550
11805,2994,26,559,246,213,33806,5323,222,415,161,281,32,1551
6698,970,26,214,406,97,33500,5167,0,125,245,83,15,1551
5395,2991,338,317,507,220,15515,6002,302,242,577,270,28,1551
17119,2517,189,131,306,32,39530,4731,246,118,224,105,59,1552
12990,1417,116,131,111,17,47373,3537,193,151,58,67,23,1553
7824,2363,94,331,627,246,31037,7151,402,188,501,466,23,1555
6403,2591,0,101,510,0,17566,7578,0,26,467,41,26,1557
13953,4209,227,175,66,200,21316,6327,347,155,128,264,49,1558
10015,1206,0,131,190,13,44878,3514,187,13,51,302,20,1559
105629,7625,226,111,118,316,190422,11181,445,187,365,246,95,1560
7974,481,137,161,289,207,45366,3592,257,167,13,132,14,1561
9544,2437,628,170,610,149,34250,6341,737,46,529,160,20,1561
77055,2012,859,0,910,35,138963,3250,936,0,746,195,60,1563
80552,4394,1083,201,870,0,160018,6040,1585,196,458,201,59,1563
10893,3879,81,272,240,111,28909,7136,118,138,155,201,36,1564
13636,1549,440,96,607,0,50427,4288,429,65,922,0,26,1564
8297,3499,224,122,325,0,19886,6440,340,39,108,143,39,1565
14826,4915,348,194,48,34,27030,7461,512,60,19,87,37,1565
5306,2734,221,228,406,211,16017,6912,388,128,242,263,24,1566
17258,3616,76,275,682,88,29654,5213,297,164,545,121,42,1567
260224,48130,1549,314,1454,0,99244,13174,602,148,669,210,267,1568
13587,2864,152,0,150,344,37061,5975,288,82,142,209,43,1568
28114,3638,1308,66,600,0,46524,5761,830,28,301,119,37,1568
14078,3844,748,309,415,352,32649,6422,534,170,301,364,34,1568
24325,2330,445,142,787,71,44171,4150,469,77,573,125,35,1569
29518,290,575,315,436,473,61104,1775,515,165,415,497,35,1569
11181,2363,239,214,138,314,30844,5548,522,101,0,244,27,1572
61917,6403,215,264,664,141,144456,8775,351,117,534,281,43,1573
40466,15420,1596,0,636,308,59910,20778,992,0,585,333,48,1575
3098,1313,202,105,349,270,18963,6490,342,0,223,269,12,1576
18243,7531,365,285,40,0,29505,7167,538,171,264,285,60,1576
42620,6562,754,149,717,171,91959,10567,516,22,613,281,44,1578
32936,5571,570,429,931,219,46180,6764,763,218,659,308,57,1579
15973,6570,481,266,517,343,34186,8210,406,152,399,384,60,1579
26010,21030,1729,284,624,5,61045,40642,1517,171,329,164,28,1580
2023,2139,393,101,249,17,7320,6426,472,0,76,0,17,1581
15693,1549,554,346,204,249,32788,6154,517,162,95,199,38,1581
20190,1308,442,86,541,49,62951,3603,290,32,347,16,26,1582
12348,3796,304,320,462,0,27212,6202,530,203,179,249,36,1583
11289,3444,240,323,388,101,27218,5699,160,208,178,241,35,1583
7552,2763,91,198,387,0,26729,6023,383,136,420,66,28,1584
6015,2014,45,51,381,135,26312,5461,165,0,467,215,20,1584
10588,4185,773,0,0,0,19874,5579,654,106,138,212,57,1584
6971,4442,249,326,264,437,16027,9364,142,171,173,286,28,1585
2407,1096,322,240,328,134,14843,6073,365,262,202,50,13,1587
31656,3605,1354,173,610,0,54527,3312,826,130,316,95,63,1588
9678,3722,13,315,472,200,18286,6181,246,232,415,313,39,1588
12453,1716,131,240,265,0,53500,4267,110,174,4,0,20,1591
7404,2622,483,241,241,25,18146,6303,472,101,366,105,26,1593
24574,7232,1274,513,336,501,60039,7944,1033,253,164,450,57,1594
11790,3234,730,247,486,355,23539,5461,527,209,326,193,41,1594
325587,15843,10,249,0,0,568986,24877,422,130,184,14,70,1597
20613,9466,471,228,1014,0,35662,14184,393,169,407,191,61,1597
88937,2514,879,396,811,364,192800,4455,592,174,479,547,51,1598
18226,7903,317,167,979,270,44522,12867,372,145,940,298,46,1598
14220,5022,286,326,193,358,29098,5483,301,161,356,363,50,1601
14127,4758,0,0,198,0,17483,5731,381,2,141,117,57,1602
9294,1234,306,126,298,253,34194,5212,437,51,157,312,21,1603
68692,15009,461,133,1400,667,36056,6565,447,119,483,420,160,1606
6122,1757,35,33,298,0,25073,5881,0,0,152,0,19,1606
6070,1640,384,83,285,331,29908,5778,371,0,345,348,16,1609
6413,3483,0,126,196,25,15293,6105,83,93,130,51,32,1609
19390,2795,564,0,549,152,30620,5334,494,61,641,345,55,1610
69191,40175,956,412,135,0,111000,54594,896,191,186,25,55,1610
61185,4689,1102,311,654,82,114588,6551,919,259,465,276,50,1610
42308,2973,1060,139,744,0,98405,4961,1006,77,495,63,49,1611
13011,3353,286,54,348,182,24956,5755,179,55,270,227,41,1990
11378,2418,19,64,442,307,28895,5851,0,0,355,154,35,1994
4622,1956,100,120,333,123,25131,5899,93,0,114,42,15,2001
3743,1552,147,181,427,100,19049,5489,112,99,597,0,18,2005
14333,5672,136,318,457,23,19938,6224,196,139,206,73,51,2009
10724,2766,659,164,258,198,50987,8286,743,61,64,239,18,2009
36565,8180,0,51,298,153,72636,12763,157,40,105,206,54,2012
14426,10794,69,211,339,44,29574,12219,162,128,433,157,44,2013
1286,1701,125,139,382,234,7315,8294,84,58,237,162,12,2013
5209,2872,309,161,240,43,23234,8803,253,88,51,57,17,2013
3370,2503,0,68,289,146,14356,7407,0,0,72,187,16,2013
1029,1844,133,142,186,22,4637,6648,235,20,0,0,12,2013
6568,2577,226,142,258,101,26462,6782,149,62,178,0,18,2013
5225,3443,235,160,414,204,19179,7827,305,42,161,229,19,2013
813,2556,23,98,405,140,3688,9335,0,0,321,109,13,2013
2969,3547,0,173,163,258,6939,6450,0,57,0,268,26,2013
2269,2336,201,167,340,83,10257,7208,174,131,172,28,15,2013
12133,5627,70,0,391,137,32023,7765,190,0,281,177,34,2013
15717,10588,462,231,274,371,19001,8191,393,143,270,213,68,2013
2754,1717,215,213,403,123,15076,5723,158,143,258,0,13,2013
5205,1613,156,231,250,49,26045,5588,261,126,86,109,15,2013
4170,2987,227,204,144,252,14333,8549,260,115,165,185,20,2013
5912,3627,223,129,192,280,18918,8058,208,95,144,250,23,2013
6139,4686,96,185,84,168,20358,8131,86,118,32,259,28,2013
1852,1663,260,139,231,102,10974,6339,248,128,0,41,12,2013
9916,976,28,142,243,158,43730,3946,141,4,9,183,20,2013
2265,1444,362,131,403,147,13873,6371,477,0,270,46,12,2013
5395,2540,189,217,153,235,20336,6002,156,140,0,172,22,2019
10530,3622,11,234,577,155,30328,6520,275,109,266,101,44,2021
415616,21450,248,728,351,494,207210,7141,348,250,388,509,261,2025
15665,5549,683,276,330,158,41410,13703,760,145,283,121,26,2026
12244,1894,0,191,531,313,41644,3966,4,236,417,209,29,2027
27474,1436,363,253,568,137,67025,3969,395,150,318,76,30,2030
29338,3409,399,184,357,219,74399,5295,401,129,335,327,43,2030
46961,2758,153,191,36,107,94655,4880,509,102,120,233,55,2030
20166,1015,1134,154,120,380,52607,2420,657,81,44,396,36,2030
3094,1961,0,178,526,89,15454,6132,14,70,468,50,15,2036
4835,2394,215,134,466,86,17151,5898,288,191,423,214,20,2040
8161,3109,218,172,0,40,19397,5859,154,105,115,268,40,2040
8458,2011,0,182,225,140,37366,5850,0,170,36,130,17,2040
41263,10992,740,71,532,261,98569,18019,586,98,341,333,38,2040
61940,18486,672,448,1551,35,139244,30013,576,301,1423,378,44,2041
80355,5098,93,247,373,13,158837,8099,248,99,124,78,47,2041
7115,2060,344,36,199,119,16985,6256,281,0,126,224,26,2041
15277,4835,0,107,391,210,20614,7219,92,191,452,227,54,2042
3210,1679,310,131,261,0,14392,5952,347,19,48,140,18,2045
100895,9280,860,403,891,247,243423,15918,1195,263,670,256,62,2046
19779,1335,0,373,339,116,45677,3398,185,180,329,206,70,2047
10267,2949,1175,492,568,0,24621,5681,830,326,326,0,36,2051
12109,1748,657,341,519,0,45454,5234,620,260,404,221,21,2053
3015,2384,221,114,411,241,14444,8230,327,0,204,317,15,2055
15246,2155,0,22,405,189,26120,5445,153,134,310,218,48,2058
13167,1623,343,266,220,123,44025,3555,445,144,405,54,27,2058
5866,2187,371,288,324,219,20670,6035,379,219,132,189,18,2058
40948,2519,761,312,778,376,76516,3039,659,110,601,314,72,2060
5728,2455,107,349,139,203,15833,5764,312,268,52,333,25,2062
48602,1119,581,154,201,220,112634,2817,617,121,213,345,46,2063
8299,2570,282,173,336,128,31451,6748,288,92,291,91,22,2064
24716,5417,548,432,0,158,37738,8888,559,300,52,309,67,2064
7345,1898,368,211,75,61,17733,6192,517,117,0,255,25,2065
40765,7449,799,0,0,368,32787,5159,428,155,380,270,91,2067
14622,3007,128,0,72,0,26321,5753,141,0,23,50,47,2067
9582,3895,68,423,492,314,16285,7658,282,297,335,285,46,2072
33822,13407,663,300,0,26,77057,22479,423,205,0,141,47,2072
4756,1626,146,190,319,43,24385,5378,315,65,299,0,14,2075
13410,4124,402,394,211,76,37779,7008,352,264,220,146,37,2077
25138,4333,286,0,289,0,44546,6259,313,0,177,13,51,2078
13796,1457,0,234,409,0,40538,4467,0,207,202,141,37,2080
41384,1448,1113,471,670,311,92685,3300,946,320,540,287,40,2081
9235,3382,0,282,288,186,18631,6405,47,158,152,394,29,2085
24968,2476,298,45,387,285,44229,4235,243,75,405,295,58,2087
14557,1555,334,148,634,276,55577,3859,402,35,529,198,23,2090
12551,3866,76,193,246,23,23924,6066,277,139,293,20,35,2090
21909,1242,657,126,247,226,45282,3179,546,111,89,260,69,2091
8215,2657,411,131,268,0,28833,5812,271,37,265,51,32,2093
2678,3383,106,134,331,216,7980,15338,210,23,89,174,21,2095
28388,16778,1448,250,1631,0,47096,26394,1558,313,1101,190,74,2095
12371,2163,0,18,435,182,20894,5494,0,12,352,237,37,2096
10345,3529,415,128,376,110,21820,5706,432,109,283,186,50,2097
4557,3122,402,259,273,14,14599,6499,517,158,163,25,25,2098
20551,9290,1207,312,378,623,30174,8116,764,225,350,344,74,2098
10359,1788,107,312,435,13,30654,5288,56,270,289,125,25,2099
17516,2387,0,223,178,253,40501,5562,65,182,267,260,33,2102
16358,6437,529,361,760,362,41727,12694,767,223,627,331,28,2103
22042,7253,561,60,406,101,45867,12523,639,42,196,419,44,2103
7743892,1177488,30640,5808,4163,259,585660,82497,1390,344,351,491,1001,2106
19758,8612,0,250,103,256,49223,13244,58,110,218,252,49,2111
9857,3539,260,90,318,83,26884,7646,272,0,74,0,26,2117
486931,34030,2229,920,640,0,39754,4297,647,263,567,400,1001,2120
5837,2917,5,198,237,182,13944,6484,0,127,73,59,29,2121
23817,8617,677,247,862,56,67894,15138,524,147,414,116,38,2121
125103,82468,144,389,877,328,78713,38994,291,179,558,238,108,2122
52133,2575,499,285,37,74,114621,3841,424,137,214,314,61,2127
20157,1624,541,208,549,314,50819,4159,410,156,263,246,29,2127
19134,8174,82,69,256,92,57112,16346,306,2,101,115,27,2132
36111,4169,1355,99,1041,320,59791,6129,935,79,622,348,51,2134
6551,4102,66,111,451,389,10998,6617,104,100,275,455,41,2134
11392,4617,195,264,432,23,16892,6882,306,146,289,380,44,2135
96098,10841,677,140,100,101,203829,14869,454,157,323,122,70,2138
28022,7882,382,371,45,0,74565,13410,199,272,414,173,47,2140
4042,1483,221,191,192,167,19818,5518,354,201,163,78,15,2142
65140,2198,835,198,351,225,154629,3035,686,106,359,160,37,2144
93630,4290,754,149,201,0,191104,6176,450,105,654,269,62,2147
17651,10214,50,308,390,176,41641,20236,23,253,336,201,27,2147
18454,4785,755,52,564,0,19258,7073,489,79,258,121,73,2147
72140,4750,155,181,25,155,124019,7456,315,134,138,264,63,2149
10665,2837,16,160,355,229,36563,6793,90,55,299,225,30,2150
13781,6054,125,250,274,59,34377,12405,349,197,332,107,39,2152
25543,3152,328,210,213,220,31454,6125,345,242,295,367,75,2153
25920,7147,796,427,765,182,78432,13518,655,276,718,234,33,2153
18519,3151,137,287,822,105,26251,5328,241,195,360,214,80,2154
14121,2780,181,199,0,0,28121,5196,319,203,78,229,42,2155
7567,3042,0,252,256,0,32169,8922,292,205,125,0,21,2156
1963,1959,62,128,231,80,6930,6714,126,83,0,97,18,2156
90532,222,533,114,618,0,172004,1012,619,108,347,80,56,2158
4416,1661,397,202,294,180,22948,5397,673,136,42,138,15,2160
4959,1778,572,172,327,8,20321,6237,706,58,175,0,17,2162
4886,2771,130,244,340,0,12674,6448,254,131,253,24,26,2164
39526,3481,1422,337,694,408,48245,4579,949,317,532,332,57,2164
12561,5779,953,216,142,153,17948,6632,677,90,215,321,48,2165
15815,3058,0,261,624,47,22114,5519,81,234,347,278,55,2166
39697,3557,966,96,807,544,75197,4497,811,26,762,323,45,2166
28784,1980,246,246,486,210,67229,5134,471,108,358,146,31,2167
32969,2716,294,191,349,377,60145,5914,273,166,164,264,36,2168
242203,84640,2580,716,901,597,312942,96426,1428,411,482,504,84,2169
3431,1953,206,142,264,161,15970,6693,221,58,114,186,16,2169
48024,8164,680,343,663,0,94725,13993,601,219,632,87,38,2173
30160,4516,1033,349,534,255,73118,8952,1008,183,312,183,54,2173
5755,4115,700,4,459,85,20666,8044,884,2,357,187,28,2173
11636,4618,709,179,285,186,18720,5552,416,155,291,167,59,2173
24909,6453,0,0,438,234,48543,9528,0,35,472,187,50,2175
137008,7951,362,0,477,2,259148,12763,306,106,243,298,66,2176
28368,564,377,83,576,14,73425,1283,676,75,283,44,31,2177
28943,2144,832,276,703,0,68021,4052,853,211,587,227,44,2177
5365,3316,243,355,141,220,16207,7392,311,245,112,260,27,2177
70384,7797,1246,315,712,0,141243,12665,866,151,455,0,45,2178
8410,2517,650,158,292,174,32951,6880,769,38,289,483,19,2178
22637,5763,962,486,433,0,24178,5741,587,241,317,269,71,2179
134885,27166,0,0,505,361,50612,8410,590,154,441,431,206,2181
11830,1831,127,205,346,25,30269,5565,306,166,241,62,36,2181
9212,1108,5,219,333,189,44064,3374,0,293,281,156,19,2183
29034,2708,789,315,804,182,67059,4156,722,298,511,262,34,2187
26241,1201,335,158,760,20,51847,2385,190,103,517,318,30,2189
7859,3629,323,161,372,0,19909,6581,258,61,330,0,32,2189
69374,603,853,148,513,94,150727,1534,585,171,307,298,50,2190
7830,3353,0,176,376,165,19514,5781,0,92,397,157,30,2190
6459,2102,381,134,291,120,31460,6946,362,25,60,212,15,2191
142509,8737,814,755,481,0,215841,9377,913,348,345,254,117,2191
5635,2230,171,238,6,182,19981,6161,196,168,59,169,24,2192
55195,4423,104,72,87,468,113472,6125,220,114,184,396,71,2192
13219,6755,652,412,550,394,26306,7857,506,163,514,279,51,2193
24181,1817,668,362,375,304,60795,3261,693,170,132,169,34,2193
17850,2875,204,222,339,135,37653,5375,109,99,245,217,33,2194
17034,4612,714,7,633,0,38238,7317,701,68,393,94,45,2194
17810,3371,251,129,0,119,36056,5336,242,124,10,155,44,2196
14422,3993,1032,371,127,0,36180,6362,582,202,118,268,40,2197
49469,4310,0,0,223,362,85272,6680,327,94,262,418,68,2198
43123,4851,1129,306,1073,685,81486,8164,865,293,828,524,55,2199
5212,2232,249,3,348,153,24146,6468,195,0,270,33,20,2199
3560,3340,399,10,237,361,10734,6042,528,51,165,260,27,2199
9749,1071,190,235,133,141,44723,3302,269,111,112,100,22,2199
8263,2274,0,190,81,204,24361,5318,218,166,119,280,29,2199
15546,4819,82,258,477,416,22541,7003,399,173,386,350,42,2201
54307,6642,1202,93,531,164,90259,9096,878,75,372,268,55,2201
378114,54638,1185,411,907,547,121908,14764,720,273,609,354,253,2202
11293,2806,239,315,7,494,40507,6877,317,224,192,377,28,2204
37590,3735,289,149,666,0,74098,4585,400,166,325,27,49,2204
15691,1874,418,235,388,80,41413,4151,248,141,217,151,36,2205
13106,2235,0,155,346,171,40679,4749,211,135,259,166,30,2205
22224,2309,306,548,432,135,41858,3890,290,233,329,139,58,2206
15884,4338,323,0,381,213,14905,6867,408,0,542,244,70,2207
23849,5313,637,383,0,288,41146,6435,659,211,186,325,71,2208
11012,1036,412,54,229,319,32139,5240,468,59,213,231,29,2209
15477,3531,230,157,442,550,33749,5842,463,55,292,329,49,2210
6102,2894,484,448,925,261,16349,5778,404,325,814,209,30,2212
8230,4137,755,308,144,22,21331,5766,520,242,148,157,38,2215
16753,2942,307,110,514,86,32755,6381,482,115,346,140,39,2216
15295,3635,462,349,210,135,36026,5814,463,171,210,279,36,2216
10245,3096,564,37,430,95,24639,5498,564,0,318,69,28,2218
39037,1724,598,370,603,0,82255,3216,866,224,381,268,44,2219
14882,5021,300,86,754,35,21686,6571,353,82,544,273,47,2219
65049,5459,211,81,0,279,118620,6008,390,104,175,279,75,2220
8823,1300,261,122,516,214,39134,4919,243,122,472,322,19,2220
6312,1233,125,282,135,280,33017,5469,0,207,65,217,16,2223
6652,2463,424,364,129,117,28919,5852,677,218,145,177,24,2224
21903,5329,59,0,214,13,35644,6716,182,69,160,339,71,2224
25399,2137,1089,300,39,371,28395,5247,791,144,196,500,85,2225
112420,19025,387,358,183,740,59337,7027,504,230,486,486,173,2225
15085,6283,471,199,0,159,28775,5606,321,175,280,126,60,2225
119150,6190,1270,244,942,270,223388,8420,1075,109,442,249,90,2226
17925,2195,0,185,303,0,41333,4065,0,153,120,0,34,2227
25203,3177,0,110,157,367,58061,5883,27,29,156,536,33,2227
5237,3682,688,151,529,0,19623,6938,792,121,472,0,27,2228
12892,2009,168,181,138,179,41321,4419,185,54,264,260,31,2229
12279,1441,467,166,271,158,43501,5755,548,69,326,202,26,2229
10729,2296,479,173,472,358,25683,5729,466,109,426,253,27,2229
177395,31098,857,0,372,444,336941,41914,399,55,330,378,97,2230
16217,3181,60,347,586,0,43606,4986,217,250,347,102,46,2233
89664,15312,2170,207,2849,410,126205,18003,1192,259,1625,536,69,2233
9431,2038,385,207,354,28,32423,5205,347,132,316,289,22,2234
10124,2771,819,332,564,249,32367,5086,857,208,278,204,34,2234
23120,2073,337,146,514,259,64845,4160,205,48,334,308,37,2236
21179,2557,29,68,772,4,38434,5019,415,42,417,145,46,2238
29595,4631,102,450,514,531,60364,4992,230,254,995,250,54,2239
26995,3088,0,182,727,335,38002,4897,145,210,511,285,76,2240
68414,5946,343,185,328,383,130476,6759,294,160,143,256,61,2240
6254,1696,403,364,313,323,24317,5450,425,263,116,233,21,2240
6302,2112,557,178,379,259,25469,5690,516,132,150,234,22,2240
4927,2989,544,321,396,234,14976,5677,729,332,181,203,25,2241
11539,3677,613,204,304,92,18866,5502,483,172,425,147,56,2244
65262,4862,1377,415,340,422,135422,6295,1006,222,209,478,59,2245
107495,5417,867,216,817,201,209304,6980,937,112,451,248,64,2245
6850,1613,264,175,342,28,36093,5442,464,66,187,0,15,2245
9074,3597,586,69,289,91,29864,5776,623,105,193,102,37,2245
9353,3221,866,255,679,167,21259,5672,964,207,320,114,31,2245
324409,20823,215,266,0,0,533192,22764,541,168,341,249,82,2246
10916,3929,385,291,505,194,21008,6664,495,230,320,211,36,2246
26298,6464,629,450,45,0,33375,5200,564,246,267,294,76,2246
4940,1847,326,125,262,194,19475,5628,246,60,80,209,20,2247
14184,6403,965,229,123,65,23377,5724,547,157,146,159,64,2247
12991,4251,548,367,562,0,35806,8427,658,253,552,42,32,2248
162311,31502,0,261,0,4,60319,8967,380,160,207,322,260,2249
12398,3451,264,306,460,128,36096,7244,241,201,298,222,26,2250
16959,4237,68,31,784,282,18775,7803,104,46,616,230,54,2250
7162,513,440,182,129,132,42879,3742,633,89,0,146,13,2251
20068,9191,1202,131,484,43,24519,6726,933,185,356,417,86,2251
11192,1772,341,205,22,79,32243,5724,762,130,0,163,28,2252
61295,17854,1567,284,700,192,110511,24820,1340,182,453,272,66,2252
16252,2208,181,341,474,267,44597,4894,430,262,375,336,35,2254
41640,1661,1583,232,430,179,68372,3694,1064,127,406,228,46,2256
96070,2667,490,0,52,262,207063,6470,496,67,92,225,50,2257
13924,4585,178,10,559,0,38738,8770,188,54,442,24,34,2257
20869,1465,586,297,622,340,56864,4114,572,178,384,336,28,2258
138510,17553,1580,1148,733,35,243982,24235,1428,495,663,357,106,2258
17463,10597,452,249,685,217,37431,15168,450,294,579,279,39,2258
118020,7364,492,190,568,177,217055,8487,459,162,470,376,80,2258
6541,3765,215,241,220,229,32458,11049,163,164,55,312,17,2263
48432,3448,452,235,252,294,92514,6103,638,79,445,272,72,2264
24170,6015,102,33,214,268,49450,12268,152,69,242,166,40,2265
28313,3537,742,123,591,0,44492,4933,716,86,281,30,45,2266
13924,1023,338,0,445,159,45467,3645,360,0,470,344,40,2266
52571,3218,736,571,0,176,82735,3738,726,247,131,195,82,2267
16742,5629,208,226,0,294,21828,6116,394,155,304,212,57,2268
7404,2497,508,331,396,305,21617,6085,447,221,173,264,23,2269
10950,4761,1117,78,202,244,21804,5541,721,140,276,420,50,2270
6167,1291,172,275,238,165,32312,5289,302,206,128,264,15,2273
17379,2562,440,403,1053,88,45925,4597,626,255,690,177,29,2273
7090,2569,338,198,321,53,14538,6133,400,121,156,276,33,2273
16932,5589,93,27,31,204,24564,5860,237,61,462,152,64,2275
19757,4763,283,43,853,35,34138,6726,412,12,500,240,44,2276
12729,4857,822,234,0,108,23645,5587,615,148,164,205,49,2277
22447,2663,690,161,891,0,43423,4272,528,193,703,244,33,2277
4326,1536,306,179,319,152,23887,6073,312,116,127,57,13,2279
10356,2230,292,259,282,241,27236,5461,343,214,204,173,28,2281
49141,2439,591,630,234,346,107338,4428,590,315,382,175,52,2281
24302,9394,1373,646,757,534,29446,5958,746,276,328,639,85,2281
91913,4615,1018,101,94,0,195718,6995,716,100,124,125,48,2282
15972,4176,0,107,285,256,33065,6049,114,59,235,239,45,2648
11438,1749,269,123,429,131,39883,5221,324,1,326,87,27,2648
7418497,1089161,10490,10878,8126,1552,556728,76044,610,508,710,422,1001,2652
12827,3178,121,323,480,295,30328,6217,44,164,221,280,37,2653
29830,1809,550,0,204,141,66213,2659,408,89,90,86,55,2655
43741,2634,0,509,153,495,104689,5344,29,251,136,279,52,2655
4743,5176,180,114,304,34,16893,13629,144,10,190,0,25,2655
8989,4389,112,196,555,368,19004,8301,91,145,499,249,33,2656
11402,2607,125,123,126,19,27627,7143,134,56,38,80,32,2663
5217,4535,0,494,573,229,9926,13280,1,284,407,177,41,2668
4412,3679,177,136,505,125,10550,6162,236,108,321,216,46,2683
46149,2386,765,139,723,25,101529,2684,860,100,790,198,52,2683
23710,7691,711,471,598,303,73211,15190,832,394,465,325,32,2685
22156,2982,128,128,240,55,48396,5250,157,113,178,52,34,2686
7747,2957,320,179,492,53,17593,6357,341,76,201,192,28,2687
2864,5010,233,71,321,0,10580,11273,404,3,400,44,26,2690
21104,3067,205,0,148,56,30772,5182,107,0,344,86,49,2691
5673,7402,62,312,172,47,18571,16189,252,251,264,66,28,2692
7007,1825,124,207,453,26,28912,5306,282,80,227,0,20,2694
12426,5925,69,255,417,310,19968,8985,226,89,258,319,46,2694
27683,2023,640,15,67,0,61139,4124,363,45,229,130,62,2695
6898,2498,141,163,376,229,17211,6198,122,46,420,203,27,2697
29296,7528,0,111,0,300,33031,5681,438,95,129,238,91,2699
39736,7362,995,210,469,0,105358,14693,1128,292,269,80,36,2701
9864,2928,17,154,349,0,27972,6425,272,143,242,34,35,2701
32567,11030,992,346,292,332,85978,19304,944,290,240,256,35,2703
22756,476,570,418,412,506,54641,2247,758,273,219,420,45,2703
34031,3916,1166,331,954,297,74543,6052,1032,235,570,316,49,2705
12282,20095,187,27,394,167,26326,56038,221,78,301,243,43,2706
10641,1698,127,302,258,162,40971,4819,53,212,255,209,21,2707
39868,2262,1406,223,301,129,104226,3871,1515,119,91,36,36,2707
11385,2700,270,287,552,247,26503,5599,225,135,483,230,26,2708
260829,42857,2856,770,1775,885,547261,62633,2852,672,1117,551,80,2708
24011,2189,419,155,147,410,72317,4842,369,103,141,242,41,2710
21294,2793,382,179,484,68,46499,6054,363,124,343,134,44,2716
26967,1382,468,299,445,0,71041,3440,376,211,191,0,35,2719
3685,1496,303,173,229,0,20856,6347,316,67,48,0,13,2722
17366,4290,69,46,261,92,38824,6849,447,0,160,180,37,2724
26957,1173,501,329,232,280,68058,2941,465,195,22,386,32,2725
13842,551,97,182,373,129,54383,3283,39,103,118,128,28,2728
3619,2651,304,172,118,170,14373,11365,448,83,132,214,18,2729
9829,3124,699,406,171,564,15256,7354,540,205,179,450,41,2730
7070,1853,116,163,213,156,27634,5439,563,170,30,217,19,2731
11218,3205,459,104,612,59,46221,7616,394,49,447,0,22,2731
14174,2612,4,392,570,47,35812,6785,146,220,579,0,27,2732
56615,5929,788,247,898,85,148202,9813,528,121,751,136,36,2736
20069,957,0,116,78,14,45218,4111,381,149,132,0,44,2740
8400,1948,28,71,192,76,26629,5358,157,30,136,154,28,2745
19430,1892,829,256,339,107,51466,3316,853,277,137,230,29,2747
33712,7382,280,513,565,295,54864,11012,173,242,441,441,70,2750
12070,4591,705,151,523,14,19750,6453,663,141,192,141,52,2752
24911,4137,665,232,667,0,41301,7153,753,147,947,339,51,2754
9975,3826,508,87,751,88,25760,6988,435,324,669,115,53,2761
5135,2091,10,57,561,347,15343,5682,252,0,355,255,21,2762
70132,3606,1176,355,171,0,133185,4133,1017,167,98,87,65,2762
23460,1568,502,409,439,392,56407,3209,571,281,457,274,30,2763
9759,1683,249,383,598,98,41768,4510,335,256,465,94,27,2765
33935,3355,693,403,516,337,49527,4901,558,182,184,440,48,2766
9540,5006,391,69,232,85,18939,5983,528,138,178,76,54,2766
55507,15309,505,125,723,0,121088,20476,394,102,572,202,64,2767
36014,9189,629,101,175,511,52686,10183,564,159,261,427,69,2767
3890,1478,394,139,298,129,22765,6555,565,9,179,49,12,2769
17212,9702,492,170,382,173,40986,18674,451,80,185,356,31,2770
31970,3972,501,244,87,332,74496,6918,935,157,336,345,43,2771
7770,1874,94,238,244,62,34496,5546,111,132,101,0,19,2772
5435,2107,187,108,427,226,18569,6051,340,19,202,276,18,2773
18672,4508,0,86,3,5,40554,7508,113,176,52,319,38,2775
13055,4059,693,123,768,192,21980,5595,432,49,599,246,46,2776
8179,2665,539,25,526,158,27472,5713,604,0,475,241,31,2776
27412,16558,946,102,918,0,44780,25924,874,154,787,326,65,2776
7583,3239,340,133,432,61,17933,5707,477,57,253,327,36,2776
20019,3677,310,495,378,310,26793,5368,398,297,512,177,55,2780
74366,4338,1451,344,795,635,144361,7199,968,151,443,403,75,2782
9208,5787,396,213,531,129,20912,8743,306,187,372,210,59,2782
5188,1744,223,175,424,147,23696,5426,212,186,285,192,17,2782
54979,909,943,0,555,83,120700,3149,842,0,519,148,45,2785
10405,3112,353,92,621,0,25891,6218,667,31,298,148,37,2789
18365,9491,240,205,330,208,54759,20525,224,131,241,354,24,2789
7894,1510,19,40,283,207,33354,5271,44,33,35,133,18,2789
28316,3082,915,350,220,122,51388,4605,508,175,232,149,39,2790
11517,2479,0,0,0,116,14903,5768,128,44,88,380,53,2791
6628,2958,144,148,594,0,15996,6061,308,41,412,190,26,2791
28958,2543,344,417,0,213,48127,4398,466,196,244,317,61,2794
89564,10081,952,199,1538,744,162367,14426,974,204,981,549,58,2794
95071,2487,1277,281,337,0,183342,5501,932,196,258,133,48,2795
